year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,11,28,1717.0,1545,92.0,1921.0,1810,71.0,MQ,2963,N846MQ,JFK,CVG,99.0,589,15,45,2013-11-28 15:00:00
2013,11,29,1302.0,1310,-8.0,1504.0,1530,-26.0,9E,4185,N8501F,LGA,CVG,101.0,585,13,10,2013-11-29 13:00:00
2013,11,29,1338.0,1345,-7.0,1543.0,1554,-11.0,EV,4687,N16976,EWR,CVG,95.0,569,13,45,2013-11-29 13:00:00
2013,11,29,1544.0,1545,-1.0,1756.0,1810,-14.0,MQ,2963,N618MQ,JFK,CVG,101.0,589,15,45,2013-11-29 15:00:00
2013,11,29,1607.0,1617,-10.0,1808.0,1826,-18.0,EV,4352,N15574,EWR,CVG,100.0,569,16,17,2013-11-29 16:00:00
2013,11,29,1642.0,1650,-8.0,1851.0,1906,-15.0,9E,2910,N293PQ,JFK,CVG,98.0,589,16,50,2013-11-29 16:00:00
2013,11,29,1718.0,1724,-6.0,1919.0,1947,-28.0,9E,3487,N917XJ,LGA,CVG,93.0,585,17,24,2013-11-29 17:00:00
2013,11,29,1720.0,1729,-9.0,1918.0,1941,-23.0,EV,5678,N14991,EWR,CVG,95.0,569,17,29,2013-11-29 17:00:00
2013,11,30,1308.0,1315,-7.0,1507.0,1522,-15.0,9E,3795,N8710A,EWR,CVG,96.0,569,13,15,2013-11-30 13:00:00
2013,11,30,1320.0,1329,-9.0,1524.0,1538,-14.0,EV,4687,N10575,EWR,CVG,98.0,569,13,29,2013-11-30 13:00:00
2013,11,30,1543.0,1545,-2.0,1738.0,1810,-32.0,MQ,2963,N681MQ,JFK,CVG,95.0,589,15,45,2013-11-30 15:00:00
2013,11,30,1631.0,1610,21.0,1840.0,1819,21.0,EV,4352,N11107,EWR,CVG,93.0,569,16,10,2013-11-30 16:00:00
2013,11,30,1650.0,1700,-10.0,1838.0,1912,-34.0,9E,3932,N8674A,EWR,CVG,92.0,569,17,0,2013-11-30 17:00:00
2013,11,30,1733.0,1736,-3.0,1934.0,1948,-14.0,EV,3849,N11539,EWR,CVG,97.0,569,17,36,2013-11-30 17:00:00
2013,11,30,1856.0,1650,126.0,2048.0,1902,106.0,9E,2910,N926XJ,JFK,CVG,93.0,589,16,50,2013-11-30 16:00:00
2013,11,30,1929.0,1935,-6.0,2131.0,2145,-14.0,9E,2911,N913XJ,JFK,CVG,92.0,589,19,35,2013-11-30 19:00:00
2013,11,30,2103.0,2107,-4.0,2258.0,2319,-21.0,EV,4141,N12921,EWR,CVG,91.0,569,21,7,2013-11-30 21:00:00
2013,12,1,541.0,545,-4.0,734.0,755,-21.0,EV,3819,N13968,EWR,CVG,95.0,569,5,45,2013-12-01 05:00:00
2013,12,1,639.0,645,-6.0,837.0,857,-20.0,9E,3769,N8674A,EWR,CVG,90.0,569,6,45,2013-12-01 06:00:00
2013,12,1,835.0,835,0.0,1037.0,1045,-8.0,EV,4638,N14542,EWR,CVG,95.0,569,8,35,2013-12-01 08:00:00
2013,12,1,1433.0,1315,78.0,1625.0,1523,62.0,9E,3795,N8674A,EWR,CVG,92.0,569,13,15,2013-12-01 13:00:00
2013,12,1,1451.0,1345,66.0,1649.0,1554,55.0,EV,4687,N12900,EWR,CVG,99.0,569,13,45,2013-12-01 13:00:00
2013,12,1,1546.0,1545,1.0,1758.0,1810,-12.0,MQ,2963,N933MQ,JFK,CVG,99.0,589,15,45,2013-12-01 15:00:00
2013,12,1,1608.0,1607,1.0,1813.0,1816,-3.0,EV,4352,N15973,EWR,CVG,97.0,569,16,7,2013-12-01 16:00:00
2013,12,1,1655.0,1650,5.0,1852.0,1906,-14.0,9E,2910,N912XJ,JFK,CVG,92.0,589,16,50,2013-12-01 16:00:00
2013,12,1,1656.0,1700,-4.0,1900.0,1913,-13.0,9E,3932,N601XJ,EWR,CVG,92.0,569,17,0,2013-12-01 17:00:00
2013,12,1,1731.0,1729,2.0,1947.0,1941,6.0,EV,5678,N12567,EWR,CVG,98.0,569,17,29,2013-12-01 17:00:00
2013,12,1,1947.0,1935,12.0,2140.0,2149,-9.0,9E,2911,N906XJ,JFK,CVG,94.0,589,19,35,2013-12-01 19:00:00
2013,12,1,2102.0,2107,-5.0,2312.0,2319,-7.0,EV,4536,N14905,EWR,CVG,92.0,569,21,7,2013-12-01 21:00:00
2013,12,2,600.0,600,0.0,750.0,810,-20.0,EV,3819,N18557,EWR,CVG,93.0,569,6,0,2013-12-02 06:00:00
2013,12,2,641.0,645,-4.0,841.0,857,-16.0,9E,3769,N8982A,EWR,CVG,96.0,569,6,45,2013-12-02 06:00:00
2013,12,2,832.0,835,-3.0,1039.0,1045,-6.0,EV,4638,N21197,EWR,CVG,108.0,569,8,35,2013-12-02 08:00:00
2013,12,2,1310.0,1315,-5.0,1509.0,1523,-14.0,9E,3795,N8905F,EWR,CVG,93.0,569,13,15,2013-12-02 13:00:00
2013,12,2,1357.0,1345,12.0,1627.0,1554,33.0,EV,4687,N21197,EWR,CVG,112.0,569,13,45,2013-12-02 13:00:00
2013,12,2,1613.0,1545,28.0,1808.0,1810,-2.0,MQ,2963,N680MQ,JFK,CVG,98.0,589,15,45,2013-12-02 15:00:00
2013,12,2,1614.0,1610,4.0,1822.0,1819,3.0,EV,4352,N11121,EWR,CVG,102.0,569,16,10,2013-12-02 16:00:00
2013,12,2,1655.0,1700,-5.0,1859.0,1913,-14.0,9E,3932,N8673D,EWR,CVG,94.0,569,17,0,2013-12-02 17:00:00
2013,12,2,1700.0,1650,10.0,1901.0,1906,-5.0,9E,2910,N914XJ,JFK,CVG,99.0,589,16,50,2013-12-02 16:00:00
2013,12,2,1903.0,1729,94.0,2120.0,1941,99.0,EV,3849,N16981,EWR,CVG,95.0,569,17,29,2013-12-02 17:00:00
2013,12,2,2059.0,2108,-9.0,2308.0,2320,-12.0,EV,4536,N14953,EWR,CVG,93.0,569,21,8,2013-12-02 21:00:00
2013,12,2,2106.0,1935,91.0,2305.0,2149,76.0,9E,2911,N921XJ,JFK,CVG,93.0,589,19,35,2013-12-02 19:00:00
2013,12,3,551.0,600,-9.0,745.0,810,-25.0,EV,3819,N26545,EWR,CVG,98.0,569,6,0,2013-12-03 06:00:00
2013,12,3,618.0,625,-7.0,831.0,842,-11.0,9E,3423,N293PQ,LGA,CVG,101.0,585,6,25,2013-12-03 06:00:00
2013,12,3,636.0,645,-9.0,851.0,857,-6.0,9E,3769,N8914A,EWR,CVG,104.0,569,6,45,2013-12-03 06:00:00
2013,12,3,842.0,835,7.0,1052.0,1045,7.0,EV,4638,N13964,EWR,CVG,101.0,569,8,35,2013-12-03 08:00:00
2013,12,3,1334.0,1345,-11.0,1536.0,1554,-18.0,EV,4687,N14953,EWR,CVG,100.0,569,13,45,2013-12-03 13:00:00
2013,12,3,1608.0,1610,-2.0,1808.0,1819,-11.0,EV,4352,N12540,EWR,CVG,98.0,569,16,10,2013-12-03 16:00:00
2013,12,3,1612.0,1545,27.0,1811.0,1810,1.0,MQ,2963,N659MQ,JFK,CVG,101.0,589,15,45,2013-12-03 15:00:00
2013,12,3,1650.0,1700,-10.0,1911.0,1913,-2.0,9E,3932,N8721B,EWR,CVG,95.0,569,17,0,2013-12-03 17:00:00
2013,12,3,1825.0,1729,56.0,2036.0,1941,55.0,EV,3849,N13958,EWR,CVG,91.0,569,17,29,2013-12-03 17:00:00
2013,12,3,2048.0,1835,133.0,2252.0,2058,114.0,9E,2911,N927XJ,JFK,CVG,92.0,589,18,35,2013-12-03 18:00:00
2013,12,3,2152.0,2100,52.0,2347.0,2317,30.0,9E,4277,N921XJ,LGA,CVG,93.0,585,21,0,2013-12-03 21:00:00
2013,12,3,2250.0,2107,103.0,55.0,2319,96.0,EV,4536,N14158,EWR,CVG,100.0,569,21,7,2013-12-03 21:00:00
2013,12,4,625.0,600,25.0,833.0,810,23.0,EV,4150,N13550,EWR,CVG,106.0,569,6,0,2013-12-04 06:00:00
2013,12,4,639.0,645,-6.0,843.0,857,-14.0,9E,3769,N8896A,EWR,CVG,102.0,569,6,45,2013-12-04 06:00:00
2013,12,4,903.0,829,34.0,1124.0,1039,45.0,EV,4638,N15555,EWR,CVG,102.0,569,8,29,2013-12-04 08:00:00
2013,12,4,1312.0,1315,-3.0,1512.0,1523,-11.0,9E,3795,N8894A,EWR,CVG,104.0,569,13,15,2013-12-04 13:00:00
2013,12,4,1319.0,1329,-10.0,1520.0,1538,-18.0,EV,4687,N13133,EWR,CVG,99.0,569,13,29,2013-12-04 13:00:00
2013,12,4,1540.0,1545,-5.0,1740.0,1810,-30.0,MQ,2963,N643MQ,JFK,CVG,98.0,589,15,45,2013-12-04 15:00:00
2013,12,4,1613.0,1620,-7.0,1808.0,1829,-21.0,EV,4352,N14952,EWR,CVG,95.0,569,16,20,2013-12-04 16:00:00
2013,12,4,1647.0,1700,-13.0,1858.0,1913,-15.0,9E,3335,N8965E,EWR,CVG,96.0,569,17,0,2013-12-04 17:00:00
2013,12,4,1739.0,1740,-1.0,1945.0,1952,-7.0,EV,5678,N14959,EWR,CVG,95.0,569,17,40,2013-12-04 17:00:00
2013,12,4,1857.0,1835,22.0,2104.0,2058,6.0,9E,2911,N932XJ,JFK,CVG,94.0,589,18,35,2013-12-04 18:00:00
2013,12,4,2046.0,2054,-8.0,2245.0,2306,-21.0,EV,3819,N13970,EWR,CVG,90.0,569,20,54,2013-12-04 20:00:00
2013,12,4,2047.0,2100,-13.0,2247.0,2317,-30.0,9E,4277,N922XJ,LGA,CVG,93.0,585,21,0,2013-12-04 21:00:00
2013,12,5,551.0,600,-9.0,804.0,810,-6.0,EV,4150,N13949,EWR,CVG,102.0,569,6,0,2013-12-05 06:00:00
2013,12,5,639.0,645,-6.0,855.0,857,-2.0,9E,3769,N8710A,EWR,CVG,99.0,569,6,45,2013-12-05 06:00:00
2013,12,5,824.0,829,-5.0,1102.0,1039,23.0,EV,4638,N13538,EWR,CVG,99.0,569,8,29,2013-12-05 08:00:00
2013,12,5,1310.0,1315,-5.0,1506.0,1523,-17.0,9E,3795,N8847A,EWR,CVG,98.0,569,13,15,2013-12-05 13:00:00
2013,12,5,1905.0,1329,336.0,2116.0,1538,338.0,EV,4687,N11121,EWR,CVG,100.0,569,13,29,2013-12-05 13:00:00
2013,12,5,1946.0,1620,206.0,2200.0,1829,211.0,EV,4352,N13949,EWR,CVG,101.0,569,16,20,2013-12-05 16:00:00
2013,12,5,1957.0,1835,82.0,2156.0,2058,58.0,9E,2911,N915XJ,JFK,CVG,102.0,589,18,35,2013-12-05 18:00:00
2013,12,5,2220.0,2054,86.0,30.0,2306,84.0,EV,3819,N12540,EWR,CVG,101.0,569,20,54,2013-12-05 20:00:00
2013,12,5,,1700,,,1913,,9E,3323,,EWR,CVG,,569,17,0,2013-12-05 17:00:00
2013,12,5,,2100,,,2317,,9E,4277,,LGA,CVG,,585,21,0,2013-12-05 21:00:00
2013,12,5,,1740,,,1952,,EV,5678,N14952,EWR,CVG,,569,17,40,2013-12-05 17:00:00
2013,12,5,,1545,,,1810,,MQ,2963,N650MQ,JFK,CVG,,589,15,45,2013-12-05 15:00:00
2013,12,6,554.0,600,-6.0,812.0,810,2.0,EV,4150,N14977,EWR,CVG,111.0,569,6,0,2013-12-06 06:00:00
2013,12,6,641.0,645,-4.0,854.0,857,-3.0,9E,3769,N840AY,EWR,CVG,104.0,569,6,45,2013-12-06 06:00:00
2013,12,6,844.0,829,15.0,1112.0,1039,33.0,EV,4638,N11181,EWR,CVG,106.0,569,8,29,2013-12-06 08:00:00
2013,12,6,1404.0,1315,49.0,1623.0,1523,60.0,9E,3795,N8477R,EWR,CVG,102.0,569,13,15,2013-12-06 13:00:00
2013,12,6,1405.0,1329,36.0,1626.0,1538,48.0,EV,4687,N14179,EWR,CVG,109.0,569,13,29,2013-12-06 13:00:00
2013,12,6,1825.0,1740,45.0,2108.0,1952,76.0,EV,5678,N26545,EWR,CVG,112.0,569,17,40,2013-12-06 17:00:00
2013,12,6,1949.0,1835,74.0,2207.0,2058,69.0,9E,2911,N901XJ,JFK,CVG,105.0,589,18,35,2013-12-06 18:00:00
2013,12,6,2053.0,2054,-1.0,2310.0,2306,4.0,EV,3819,N14570,EWR,CVG,109.0,569,20,54,2013-12-06 20:00:00
2013,12,6,2251.0,2100,111.0,122.0,2317,125.0,9E,4277,N914XJ,LGA,CVG,115.0,585,21,0,2013-12-06 21:00:00
2013,12,6,,1700,,,1913,,9E,3335,,EWR,CVG,,569,17,0,2013-12-06 17:00:00
2013,12,6,,1620,,,1829,,EV,4352,N26545,EWR,CVG,,569,16,20,2013-12-06 16:00:00
2013,12,6,,1545,,,1810,,MQ,2963,N623MQ,JFK,CVG,,589,15,45,2013-12-06 15:00:00
2013,12,7,804.0,810,-6.0,1023.0,1030,-7.0,9E,3605,N917XJ,LGA,CVG,109.0,585,8,10,2013-12-07 08:00:00
2013,12,7,829.0,830,-1.0,1100.0,1040,20.0,EV,4638,N14953,EWR,CVG,113.0,569,8,30,2013-12-07 08:00:00
2013,12,7,1306.0,1310,-4.0,1514.0,1528,-14.0,9E,3944,N914XJ,LGA,CVG,110.0,585,13,10,2013-12-07 13:00:00
2013,12,7,1339.0,1345,-6.0,1550.0,1554,-4.0,EV,4459,N16911,EWR,CVG,112.0,569,13,45,2013-12-07 13:00:00
2013,12,7,1606.0,1545,21.0,1822.0,1810,12.0,MQ,2963,N682MQ,JFK,CVG,111.0,589,15,45,2013-12-07 15:00:00
2013,12,7,1612.0,1620,-8.0,1821.0,1829,-8.0,EV,4352,N13979,EWR,CVG,109.0,569,16,20,2013-12-07 16:00:00
2013,12,7,1833.0,1835,-2.0,2046.0,2054,-8.0,9E,2911,N920XJ,JFK,CVG,108.0,589,18,35,2013-12-07 18:00:00
2013,12,7,2043.0,2100,-17.0,2250.0,2315,-25.0,EV,5079,N753EV,LGA,CVG,107.0,585,21,0,2013-12-07 21:00:00
2013,12,8,858.0,829,29.0,1114.0,1039,35.0,EV,4357,N48901,EWR,CVG,110.0,569,8,29,2013-12-08 08:00:00
2013,12,8,1324.0,1315,9.0,1546.0,1523,23.0,9E,3795,N8747B,EWR,CVG,105.0,569,13,15,2013-12-08 13:00:00
2013,12,8,1326.0,1329,-3.0,1547.0,1538,9.0,EV,4687,N13566,EWR,CVG,108.0,569,13,29,2013-12-08 13:00:00
2013,12,8,1611.0,1619,-8.0,1823.0,1828,-5.0,EV,4352,N14974,EWR,CVG,105.0,569,16,19,2013-12-08 16:00:00
2013,12,8,1924.0,1835,49.0,2208.0,2058,70.0,9E,2911,N915XJ,JFK,CVG,112.0,589,18,35,2013-12-08 18:00:00
2013,12,8,2122.0,2054,28.0,49.0,2306,103.0,EV,3819,N12967,EWR,CVG,113.0,569,20,54,2013-12-08 20:00:00
2013,12,8,,1700,,,1913,,9E,3335,,EWR,CVG,,569,17,0,2013-12-08 17:00:00
2013,12,8,,2100,,,2318,,9E,3941,,LGA,CVG,,585,21,0,2013-12-08 21:00:00
2013,12,8,,1740,,,1952,,EV,5678,N26549,EWR,CVG,,569,17,40,2013-12-08 17:00:00
2013,12,8,,1545,,,1810,,MQ,2963,N668MQ,JFK,CVG,,589,15,45,2013-12-08 15:00:00
2013,12,9,643.0,645,-2.0,940.0,857,43.0,9E,3769,N8982A,EWR,CVG,113.0,569,6,45,2013-12-09 06:00:00
2013,12,9,852.0,829,23.0,1110.0,1039,31.0,EV,4638,N12967,EWR,CVG,113.0,569,8,29,2013-12-09 08:00:00
2013,12,9,1034.0,600,274.0,1244.0,810,274.0,EV,4150,N22971,EWR,CVG,110.0,569,6,0,2013-12-09 06:00:00
2013,12,9,1317.0,1315,2.0,1527.0,1523,4.0,9E,3795,N8458A,EWR,CVG,106.0,569,13,15,2013-12-09 13:00:00
2013,12,9,1429.0,1329,60.0,1639.0,1538,61.0,EV,4687,N12136,EWR,CVG,109.0,569,13,29,2013-12-09 13:00:00
2013,12,9,1650.0,1545,65.0,1909.0,1810,59.0,MQ,2963,N942MQ,JFK,CVG,117.0,589,15,45,2013-12-09 15:00:00
2013,12,9,1743.0,1700,43.0,1952.0,1913,39.0,9E,3335,N8960A,EWR,CVG,102.0,569,17,0,2013-12-09 17:00:00
2013,12,9,1831.0,1740,51.0,2101.0,1952,69.0,EV,5678,N13979,EWR,CVG,115.0,569,17,40,2013-12-09 17:00:00
2013,12,9,1855.0,1620,155.0,2120.0,1829,171.0,EV,4352,N12921,EWR,CVG,117.0,569,16,20,2013-12-09 16:00:00
2013,12,9,1948.0,1835,73.0,2206.0,2058,68.0,9E,2911,N910XJ,JFK,CVG,109.0,589,18,35,2013-12-09 18:00:00
2013,12,9,,2100,,,2317,,9E,4277,,LGA,CVG,,585,21,0,2013-12-09 21:00:00
2013,12,9,,2054,,,2306,,EV,3819,N17984,EWR,CVG,,569,20,54,2013-12-09 20:00:00
2013,12,10,556.0,600,-4.0,825.0,810,15.0,EV,4150,N14977,EWR,CVG,120.0,569,6,0,2013-12-10 06:00:00
2013,12,10,1048.0,645,243.0,1333.0,857,276.0,9E,3769,N8533D,EWR,CVG,114.0,569,6,45,2013-12-10 06:00:00
2013,12,10,1655.0,1700,-5.0,1924.0,1913,11.0,9E,3932,N8896A,EWR,CVG,112.0,569,17,0,2013-12-10 17:00:00
2013,12,10,1801.0,1545,136.0,2027.0,1810,137.0,MQ,2963,N657MQ,JFK,CVG,118.0,589,15,45,2013-12-10 15:00:00
2013,12,10,1913.0,1835,38.0,2124.0,2058,26.0,9E,2911,N903XJ,JFK,CVG,117.0,589,18,35,2013-12-10 18:00:00
2013,12,10,2201.0,2100,61.0,18.0,2317,61.0,9E,4277,N921XJ,LGA,CVG,114.0,585,21,0,2013-12-10 21:00:00
2013,12,10,2234.0,2054,100.0,117.0,2306,131.0,EV,3819,N17984,EWR,CVG,117.0,569,20,54,2013-12-10 20:00:00
2013,12,10,,1620,,,1829,,EV,4352,N11107,EWR,CVG,,569,16,20,2013-12-10 16:00:00
2013,12,10,,1329,,,1538,,EV,4687,N14105,EWR,CVG,,569,13,29,2013-12-10 13:00:00
2013,12,10,,829,,,1039,,EV,4536,N29906,EWR,CVG,,569,8,29,2013-12-10 08:00:00
2013,12,10,,1740,,,1952,,EV,5678,N15555,EWR,CVG,,569,17,40,2013-12-10 17:00:00
2013,12,11,644.0,600,44.0,906.0,810,56.0,EV,4150,N13992,EWR,CVG,114.0,569,6,0,2013-12-11 06:00:00
2013,12,11,923.0,829,54.0,1149.0,1039,70.0,EV,4638,N22971,EWR,CVG,111.0,569,8,29,2013-12-11 08:00:00
2013,12,11,1313.0,1315,-2.0,1529.0,1523,6.0,9E,3795,N8886A,EWR,CVG,114.0,569,13,15,2013-12-11 13:00:00
2013,12,11,1522.0,1329,113.0,1746.0,1538,128.0,EV,4687,N12924,EWR,CVG,122.0,569,13,29,2013-12-11 13:00:00
2013,12,11,1548.0,1545,3.0,1826.0,1810,16.0,MQ,2963,N643MQ,JFK,CVG,118.0,589,15,45,2013-12-11 15:00:00
2013,12,11,1622.0,1620,2.0,1848.0,1829,19.0,EV,4352,N14953,EWR,CVG,122.0,569,16,20,2013-12-11 16:00:00
2013,12,11,1652.0,1700,-8.0,1906.0,1913,-7.0,9E,3335,N8505Q,EWR,CVG,115.0,569,17,0,2013-12-11 17:00:00
2013,12,11,1811.0,1740,31.0,2111.0,1952,79.0,EV,5678,N14558,EWR,CVG,125.0,569,17,40,2013-12-11 17:00:00
2013,12,11,1846.0,1835,11.0,2108.0,2058,10.0,9E,2911,N604LR,JFK,CVG,117.0,589,18,35,2013-12-11 18:00:00
2013,12,11,2049.0,2054,-5.0,2338.0,2306,32.0,EV,3819,N13550,EWR,CVG,122.0,569,20,54,2013-12-11 20:00:00
2013,12,11,2113.0,2100,13.0,2339.0,2317,22.0,9E,4010,N937XJ,LGA,CVG,120.0,585,21,0,2013-12-11 21:00:00
2013,12,11,,645,,,857,,9E,3769,,EWR,CVG,,569,6,45,2013-12-11 06:00:00
2013,12,12,555.0,600,-5.0,812.0,810,2.0,EV,4150,N14991,EWR,CVG,106.0,569,6,0,2013-12-12 06:00:00
2013,12,12,640.0,645,-5.0,853.0,857,-4.0,9E,3769,N8694A,EWR,CVG,109.0,569,6,45,2013-12-12 06:00:00
2013,12,12,820.0,829,-9.0,1027.0,1039,-12.0,EV,4638,N29917,EWR,CVG,103.0,569,8,29,2013-12-12 08:00:00
2013,12,12,1310.0,1315,-5.0,1526.0,1523,3.0,9E,3795,N601XJ,EWR,CVG,106.0,569,13,15,2013-12-12 13:00:00
2013,12,12,1322.0,1329,-7.0,1534.0,1538,-4.0,EV,4687,N16911,EWR,CVG,105.0,569,13,29,2013-12-12 13:00:00
2013,12,12,1554.0,1545,9.0,1809.0,1810,-1.0,MQ,2963,N906MQ,JFK,CVG,103.0,589,15,45,2013-12-12 15:00:00
2013,12,12,1618.0,1620,-2.0,1825.0,1829,-4.0,EV,4352,N14568,EWR,CVG,103.0,569,16,20,2013-12-12 16:00:00
2013,12,12,1710.0,1700,10.0,1926.0,1913,13.0,9E,3323,N8506C,EWR,CVG,106.0,569,17,0,2013-12-12 17:00:00
2013,12,12,1809.0,1740,29.0,2029.0,1952,37.0,EV,5678,N24128,EWR,CVG,98.0,569,17,40,2013-12-12 17:00:00
2013,12,12,1846.0,1835,11.0,2049.0,2058,-9.0,9E,2911,N937XJ,JFK,CVG,101.0,589,18,35,2013-12-12 18:00:00
2013,12,12,2048.0,2054,-6.0,2327.0,2306,21.0,EV,3819,N13969,EWR,CVG,102.0,569,20,54,2013-12-12 20:00:00
2013,12,12,2056.0,2100,-4.0,2309.0,2317,-8.0,9E,4010,N604LR,LGA,CVG,106.0,585,21,0,2013-12-12 21:00:00
2013,12,13,641.0,645,-4.0,840.0,857,-17.0,9E,3769,N8903A,EWR,CVG,101.0,569,6,45,2013-12-13 06:00:00
2013,12,13,758.0,600,118.0,1004.0,810,114.0,EV,4150,N15572,EWR,CVG,100.0,569,6,0,2013-12-13 06:00:00
2013,12,13,843.0,829,14.0,1047.0,1039,8.0,EV,4638,N14905,EWR,CVG,98.0,569,8,29,2013-12-13 08:00:00
2013,12,13,1307.0,1315,-8.0,1509.0,1523,-14.0,9E,3795,N8488D,EWR,CVG,100.0,569,13,15,2013-12-13 13:00:00
2013,12,13,1322.0,1329,-7.0,1526.0,1538,-12.0,EV,4687,N11192,EWR,CVG,101.0,569,13,29,2013-12-13 13:00:00
2013,12,13,1542.0,1545,-3.0,1758.0,1810,-12.0,MQ,2963,N690MQ,JFK,CVG,101.0,589,15,45,2013-12-13 15:00:00
2013,12,13,1616.0,1620,-4.0,1818.0,1829,-11.0,EV,4352,N10575,EWR,CVG,103.0,569,16,20,2013-12-13 16:00:00
2013,12,13,1731.0,1700,31.0,1943.0,1913,30.0,9E,3335,N8672A,EWR,CVG,98.0,569,17,0,2013-12-13 17:00:00
2013,12,13,1732.0,1740,-8.0,1945.0,1952,-7.0,EV,5678,N13989,EWR,CVG,105.0,569,17,40,2013-12-13 17:00:00
2013,12,13,1831.0,1835,-4.0,2040.0,2058,-18.0,9E,2911,N926XJ,JFK,CVG,100.0,589,18,35,2013-12-13 18:00:00
2013,12,13,2055.0,2100,-5.0,2301.0,2317,-16.0,9E,4010,N913XJ,LGA,CVG,99.0,585,21,0,2013-12-13 21:00:00
2013,12,13,2103.0,2054,9.0,2301.0,2306,-5.0,EV,3819,N16981,EWR,CVG,95.0,569,20,54,2013-12-13 20:00:00
2013,12,14,800.0,810,-10.0,1035.0,1030,5.0,9E,3605,N296PQ,LGA,CVG,108.0,585,8,10,2013-12-14 08:00:00
2013,12,14,815.0,830,-15.0,1100.0,1040,20.0,EV,4638,N19554,EWR,CVG,108.0,569,8,30,2013-12-14 08:00:00
2013,12,14,1301.0,1310,-9.0,1541.0,1528,13.0,9E,3944,N925XJ,LGA,CVG,108.0,585,13,10,2013-12-14 13:00:00
2013,12,14,1341.0,1345,-4.0,1643.0,1554,49.0,EV,4459,N16961,EWR,CVG,112.0,569,13,45,2013-12-14 13:00:00
2013,12,14,2255.0,1835,260.0,213.0,2054,319.0,9E,2911,N936XJ,JFK,CVG,99.0,589,18,35,2013-12-14 18:00:00
2013,12,14,,1620,,,1829,,EV,4352,N12569,EWR,CVG,,569,16,20,2013-12-14 16:00:00
2013,12,14,,2100,,,2315,,EV,5079,N751EV,LGA,CVG,,585,21,0,2013-12-14 21:00:00
2013,12,14,,1545,,,1810,,MQ,2963,N657MQ,JFK,CVG,,589,15,45,2013-12-14 15:00:00
2013,12,15,1314.0,1315,-1.0,1527.0,1523,4.0,9E,3795,N8488D,EWR,CVG,103.0,569,13,15,2013-12-15 13:00:00
2013,12,15,1340.0,1329,11.0,1551.0,1538,13.0,EV,4687,N11137,EWR,CVG,103.0,569,13,29,2013-12-15 13:00:00
2013,12,15,1609.0,1545,24.0,1831.0,1810,21.0,MQ,2963,N614MQ,JFK,CVG,107.0,589,15,45,2013-12-15 15:00:00
2013,12,15,1639.0,1620,19.0,1850.0,1829,21.0,EV,4352,N13994,EWR,CVG,109.0,569,16,20,2013-12-15 16:00:00
2013,12,15,1814.0,1700,74.0,2021.0,1913,68.0,9E,3335,N8930E,EWR,CVG,100.0,569,17,0,2013-12-15 17:00:00
2013,12,15,1912.0,1835,37.0,2130.0,2058,32.0,9E,2911,N910XJ,JFK,CVG,107.0,589,18,35,2013-12-15 18:00:00
2013,12,15,1915.0,1740,95.0,2126.0,1952,94.0,EV,5678,N11535,EWR,CVG,107.0,569,17,40,2013-12-15 17:00:00
2013,12,15,2102.0,2054,8.0,2310.0,2306,4.0,EV,3819,N14570,EWR,CVG,101.0,569,20,54,2013-12-15 20:00:00
2013,12,15,2155.0,2100,55.0,1.0,2318,43.0,9E,3941,N831AY,LGA,CVG,93.0,585,21,0,2013-12-15 21:00:00
2013,12,15,,829,,,1039,,EV,4357,N12957,EWR,CVG,,569,8,29,2013-12-15 08:00:00
2013,12,16,554.0,600,-6.0,801.0,810,-9.0,EV,4150,N14162,EWR,CVG,106.0,569,6,0,2013-12-16 06:00:00
2013,12,16,644.0,645,-1.0,855.0,857,-2.0,9E,3769,N8775A,EWR,CVG,110.0,569,6,45,2013-12-16 06:00:00
2013,12,16,840.0,829,11.0,1046.0,1039,7.0,EV,4638,N19966,EWR,CVG,102.0,569,8,29,2013-12-16 08:00:00
2013,12,16,1329.0,1315,14.0,1536.0,1523,13.0,9E,3795,N8923A,EWR,CVG,105.0,569,13,15,2013-12-16 13:00:00
2013,12,16,1333.0,1329,4.0,1542.0,1538,4.0,EV,4687,N14116,EWR,CVG,101.0,569,13,29,2013-12-16 13:00:00
2013,12,16,1619.0,1620,-1.0,1834.0,1829,5.0,EV,4352,N16961,EWR,CVG,110.0,569,16,20,2013-12-16 16:00:00
2013,12,16,1629.0,1545,44.0,1839.0,1810,29.0,MQ,2963,N638MQ,JFK,CVG,107.0,589,15,45,2013-12-16 15:00:00
2013,12,16,1646.0,1700,-14.0,1843.0,1913,-30.0,9E,3335,N8877A,EWR,CVG,101.0,569,17,0,2013-12-16 17:00:00
2013,12,16,1734.0,1740,-6.0,1947.0,1952,-5.0,EV,5678,N14570,EWR,CVG,103.0,569,17,40,2013-12-16 17:00:00
2013,12,16,1844.0,1835,9.0,2057.0,2058,-1.0,9E,2911,N922XJ,JFK,CVG,104.0,589,18,35,2013-12-16 18:00:00
2013,12,16,2047.0,2054,-7.0,2250.0,2306,-16.0,EV,3819,N16918,EWR,CVG,99.0,569,20,54,2013-12-16 20:00:00
2013,12,16,2102.0,2100,2.0,2307.0,2317,-10.0,9E,4010,N298PQ,LGA,CVG,102.0,585,21,0,2013-12-16 21:00:00
